taxonID	creator	date	title	description	identifier	type
11481528	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481529	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481530	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481531	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481532	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11481532	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481533	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481534	Van Meeuven et al	1962		[Sophoreae]		taxon
11481534	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481535	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481536	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481537	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481538	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481539	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481540	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481541	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481542	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481543	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481543	Ross,J.H.	1992		Muelleria 7(4):421-423 A note on Plagiocarpus		taxon
11481544	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481545	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481546	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481547	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481548	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481549	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481550	Czerepanov,S.K.	1981		Plantae Vasculares, URSS. Leningrad.		taxon
11481550	Vinogradova,R.M. & Kamelin,R.	1981		In:Conspectus Florae Asiae Mediae,Vol.6. Taschkent. (Rus)		taxon
11481550	Borissova, A.G.	1961		Not.Syst.Herb.Inst.Bot.Acad.Sci.URSS,21:243-258. Notulae...		taxon
11481550	Borissova, A.G.	1941		In:Flora URSS, Vol.11. Mosqua, Leningrad. (Rus)		taxon
11481552	Czerepanov, S.K.	1995		Vascular plants of Russia and Adjacent States ...		taxon
11481554	Ali,S.I.	1977		Papilion. In:Flora of West Pakistan, No 100.		taxon
11481554	Li, P.C.	1993		Halimodendron &... In:Fl.Reip.Pop.Sinicae,42(1)(Leguminosae4		taxon
11481555	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11481555	Ali,S.I.	1977		Papilion. In:Flora of West Pakistan, No 100.		taxon
11481555	Li, P.C.	1993		Halimodendron &... In:Fl.Reip.Pop.Sinicae,42(1)(Leguminosae4		taxon
11481557	Czerepanov,S.K.	1981		Plantae Vasculares, URSS. Leningrad.		taxon
11481557	Vinogradova,R.M. & Kamelin,R.	1981		In:Conspectus Florae Asiae Mediae,Vol.6. Taschkent. (Rus)		taxon
11481557	Borissova, A.G.	1964		Not.Syst.Pl.Vasc.(Leningrad),1:178-190. De genere Chesn...		taxon
11481558	Czerepanov,S.K.	1981		Plantae Vasculares, URSS. Leningrad.		taxon
11481558	Vinogradova,R.M. & Kamelin,R.	1981		In:Conspectus Florae Asiae Mediae,Vol.6. Taschkent. (Rus)		taxon
11481558	Borissova, A.G.	1961		Not.Syst.Herb.Inst.Bot.Acad.Sci.URSS,21:243-258. Notulae...		taxon
11481558	Borissova, A.G.	1941		In:Flora URSS, Vol.11. Mosqua, Leningrad. (Rus)		taxon
11481560	Czerepanov, S.K.	1995		Vascular plants of Russia and Adjacent States ...		taxon
11481565	Czerepanov, S.K.	1995		Vascular plants of Russia and Adjacent States ...		taxon
11481565	Vassilczenko,I. & Fedtschenko	1948		In: Flora URSS, Vol.13. Mosqua, Leningrad. (Rus)		taxon
11481569	Czerepanov, S.K.	1995		Vascular plants of Russia and Adjacent States ...		taxon
11481569	Ali,S.I.	1977		Papilion. In:Flora of West Pakistan, No 100.		taxon
11481571	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481572	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481573	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481574	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481575	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481575	Kirkpatrick,J.B. & Balmer,J.	1991		In Banks,M.R.et al.(Eds.)Aspects of Tasmanian Botany:119-148		taxon
11481576	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481577	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481578	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481579	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481580	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481581	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481582	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481583	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481584	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481585	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481586	Chang,C.W.	1998		Oxytropis. In: Fl. Reip. Pop. Sinicae, 42(2) (Leguminosae 5)		taxon
11481587	Czerepanov, S.K.	1995		Vascular plants of Russia and Adjacent States ...		taxon
11481587	Chang,C.W.	1998		Oxytropis. In: Fl. Reip. Pop. Sinicae, 42(2) (Leguminosae 5)		taxon
11481588	Grubov,V.I.	1982		Key to the vascular plants of Mongolia. Leningrad. (Rus)		taxon
11481591	Czerepanov, S.K.	1995		Vascular plants of Russia and Adjacent States ...		taxon
11481591	Chang,C.W.	1998		Oxytropis. In: Fl. Reip. Pop. Sinicae, 42(2) (Leguminosae 5)		taxon
11481591	Ali,S.I.	1977		Papilion. In:Flora of West Pakistan, No 100.		taxon
11481593	Czerepanov, S.K.	1995		Vascular plants of Russia and Adjacent States ...		taxon
11481606	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11481606	Ali,S.I.	1977		Papilion. In:Flora of West Pakistan, No 100.		taxon
11481607	Czerepanov, S.K.	1995		Vascular plants of Russia and Adjacent States ...		taxon
11481607	Czerepanov, S.K.	1973		"Additamenta et corrigenda ad "Floram URSS". Leningrad."		taxon
11481607	Chang,C.W.	1998		Oxytropis. In: Fl. Reip. Pop. Sinicae, 42(2) (Leguminosae 5)		taxon
11481608	Ali,S.I.	1977		Papilion. In:Flora of West Pakistan, No 100.		taxon
11481608	Lock,J.M. & Simpson,K.	1991		Legumes of West Asia: A Checklist. RBG, Kew.		taxon
11481609	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481609	Geesink,R.	1984		Scala Millettiearum. Leiden Botanical Series, Vol 8		taxon
11481610	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481611	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481612	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481613	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481614	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481615	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481616	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481617	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481618	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481619	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481620	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481621	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481621	Walsh,N.G.& Entwisle,T.J.(Eds)	1996		Flora of Victoria Vol.3.Melbourne, Inkata Press.		taxon
11481622	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481623	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481624	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481625	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481626	CAVP - Database, Canberra	1995		Census Australian Vasc. Plants - Database,Bureau Fl. & Fauna		taxon
11481632	Czerepanov, S.K.	1995		Vascular plants of Russia and Adjacent States ...		taxon
11481632	Filimonova, Z.N.	1983		Conspectus Florae Asiae Mediae, Vol.7. Taschkent.		taxon
11481635	Czerepanov, S.K.	1995		Vascular plants of Russia and Adjacent States ...		taxon
11481635	Chang,C.W.	1998		Oxytropis. In: Fl. Reip. Pop. Sinicae, 42(2) (Leguminosae 5)		taxon
11481641	Czerepanov, S.K.	1995		Vascular plants of Russia and Adjacent States ...		taxon
11481641	Vassilczenko,I. & Fedtschenko	1948		In: Flora URSS, Vol.13. Mosqua, Leningrad. (Rus)		taxon
11481642	Czerepanov, S.K.	1995		Vascular plants of Russia and Adjacent States ...		taxon
11481648	Czerepanov, S.K.	1995		Vascular plants of Russia and Adjacent States ...		taxon
11481648	Chang,C.W.	1998		Oxytropis. In: Fl. Reip. Pop. Sinicae, 42(2) (Leguminosae 5)		taxon
11481651	Czerepanov, S.K.	1995		Vascular plants of Russia and Adjacent States ...		taxon
11481651	Ali,S.I.	1977		Papilion. In:Flora of West Pakistan, No 100.		taxon
11481653	Czerepanov, S.K.	1995		Vascular plants of Russia and Adjacent States ...		taxon
11481655	Czerepanov, S.K.	1995		Vascular plants of Russia and Adjacent States ...		taxon
11481655	Chang,C.W.	1998		Oxytropis. In: Fl. Reip. Pop. Sinicae, 42(2) (Leguminosae 5)		taxon
11481659	Czerepanov, S.K.	1995		Vascular plants of Russia and Adjacent States ...		taxon
11481662	Czerepanov, S.K.	1995		Vascular plants of Russia and Adjacent States ...		taxon
11481667	Baker,J.G.	1895		In: Kew Bull.1895:316. Decades Kewenses 22.		taxon
11481668	Mandaville,J.P.	1977		Sci.Res.Oman Fl. & Fauna Surrey 1975 J.Oman Studies		taxon
11481669	Mandaville,J.P.	1977		Sci.Res.Oman Fl. & Fauna Surrey 1975 J.Oman Studies		taxon
11481670	Thulin,M.	1985		Acta Univ. Upsalienses:Symb.Bot.Ups.25:44-95.Taverniera		taxon
11481671	Thulin,M.	1985		Acta Univ. Upsalienses:Symb.Bot.Ups.25:44-95.Taverniera		taxon
11481673	Ali,S.I.	1977		Papilion. In:Flora of West Pakistan, No 100.		taxon
11481673	Thulin,M.	1985		Acta Univ. Upsalienses:Symb.Bot.Ups.25:44-95.Taverniera		taxon
11481677	Czerepanov,S.K.	1981		Plantae Vasculares, URSS. Leningrad.		taxon
11481677	Grossheim, A.A.	1952		Flora Kavkaza, Vol.5. Moscow,Leningrad. (Rus)		taxon
11481677	Grossheim, A.A.	1948		In:Flora URSS, Vol.13. Mosqua, Leningrad. (Rus)		taxon
11481677	Tamamshyan,S.G.	1954		Flora Azerbaidzhana, Vol 5. Baku. (Rus)		taxon
11481677	Tamamshyan, S.G.	1962		In:Flora Armenii, Vol.4. Jerevan. (Rus)		taxon
11481677	Hedge, I.C.	1969		In:Flora of Turkey and East Aegean Islands,Vol.3. Edinburgh		taxon
11481677	Sosnovskij, D.	1949		In:Flora Georgiae. 1st ed. Vol.5. Tbilisi. (Georg)		taxon
11481678	Ali,S.I.	1977		Papilion. In:Flora of West Pakistan, No 100.		taxon
11481679	Ali,S.I.	1977		Papilion. In:Flora of West Pakistan, No 100.		taxon
11481681	Czerepanov,S.K.	1981		Plantae Vasculares, URSS. Leningrad.		taxon
11481681	Nikitina, E.V.	1957		In:Flora Kirgizskoi SSR, Vol.7. Frunze. (Rus)		taxon
11481681	Korotkova, E.E.	1955		In:Flora Uzbekistanica, Vol.3. Taschkent. (Rus)		taxon
11481681	Grossheim, A.A.	1948		In:Flora URSS, Vol.13. Mosqua, Leningrad. (Rus)		taxon
11481681	Abdusalyamova, L.N.	1978		In:Flora Tadzhikskoi SSR,2nd ed., Vol.5. Leningrad. (Rus)		taxon
11481681	Sirjaev, G.I.	1925		Publ.Fac.Sci.Univ.Masaryk.,56:1-195. Onobrychis generic...		taxon
11481681	Kovalevskaja, S.S.	1981		In:Conspectus Florae Asiae Mediae, Vol.6. Taschkent. (Rus)		taxon
11481681	Semiotrocheva, N.L.	1961		In:Flora Kazakhstana, Vol.5. Alma-Ata. (Rus)		taxon
11481681	Fedchenko,B.A. & Meffert,V.V.	1949		In: Flora Turkmenii Vol. 4. Ashkhabad. (Rus)		taxon
11481684	Czerepanov,S.K.	1981		Plantae Vasculares, URSS. Leningrad.		taxon
11481684	Grossheim, A.A.	1952		Flora Kavkaza, Vol.5. Moscow,Leningrad. (Rus)		taxon
11481684	Grossheim, A.A.	1948		In:Flora URSS, Vol.13. Mosqua, Leningrad. (Rus)		taxon
11481684	Tamamshyan,S.G.	1954		Flora Azerbaidzhana, Vol 5. Baku. (Rus)		taxon
11481684	Tamamshyan, S.G.	1962		In:Flora Armenii, Vol.4. Jerevan. (Rus)		taxon
11481684	Sirjaev, G.I.	1926		Publ. Fac. Sci. Univ. Masaryk.,76:1-165. Onobrychis...,2		taxon
11481688	Czerepanov,S.K.	1981		Plantae Vasculares, URSS. Leningrad.		taxon
11481688	Czerepanov, S.K.	1973		"Additamenta et corrigenda ad "Floram URSS". Leningrad."		taxon
11481688	Abdusalyamova, L.N.	1978		In:Flora Tadzhikskoi SSR,2nd ed., Vol.5. Leningrad. (Rus)		taxon
11481688	Sirjaev, G.I.	1926		Publ. Fac. Sci. Univ. Masaryk.,76:1-165. Onobrychis...,2		taxon
11481688	Kovalevskaja, S.S.	1981		In:Conspectus Florae Asiae Mediae, Vol.6. Taschkent. (Rus)		taxon
11481688	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11481688	Ali,S.I.	1977		Papilion. In:Flora of West Pakistan, No 100.		taxon
11481692	Rechinger, K.H.	1984		Flora Iranica. 157: Papilionaceae II.		taxon
11481700	Czerepanov, S.K.	1995		Vascular plants of Russia and Adjacent States ...		taxon
11481700	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11481700	Chang,C.W.	1998		Oxytropis. In: Fl. Reip. Pop. Sinicae, 42(2) (Leguminosae 5)		taxon
11481700	Ali,S.I.	1977		Papilion. In:Flora of West Pakistan, No 100.		taxon
11481702	Sanjappa,M.	1992		Legumes of India. Dehra Dun: Bishen Singh Mahendra...		taxon
11481702	Ali,S.I.	1977		Papilion. In:Flora of West Pakistan, No 100.		taxon
11481704	Czerepanov, S.K.	1995		Vascular plants of Russia and Adjacent States ...		taxon
11481704	Chang,C.W.	1998		Oxytropis. In: Fl. Reip. Pop. Sinicae, 42(2) (Leguminosae 5)		taxon
11481706	Parsa,A.	1948		Flore de l'Iran. Vol.2. Teheran: Imprimerie Mazaheri.		taxon
11481707	Miller,A.G & Morris,M.	1988		Plants of Dhofar. Oman: Office of the Adviser for Conser....		taxon
11481708	Miller,A.G & Morris,M.	1988		Plants of Dhofar. Oman: Office of the Adviser for Conser....		taxon
11481709	Thulin,M.	1985		Acta Univ. Upsalienses:Symb.Bot.Ups.25:44-95.Taverniera		taxon
11481710	Czerepanov,S.K.	1981		Plantae Vasculares, URSS. Leningrad.		taxon
11481710	Grossheim, A.A.	1952		Flora Kavkaza, Vol.5. Moscow,Leningrad. (Rus)		taxon
11481710	Grossheim, A.A.	1948		In:Flora URSS, Vol.13. Mosqua, Leningrad. (Rus)		taxon
11481710	Grossheim, A.A.	1929		Sci.Pap.Appl.Sect.Tiflis Bot.Gard.6:113-151. Die Esparsett..		taxon
11481710	Tamamshyan, S.G.	1962		In:Flora Armenii, Vol.4. Jerevan. (Rus)		taxon
11481710	Hedge, I.C.	1969		In:Flora of Turkey and East Aegean Islands,Vol.3. Edinburgh		taxon
11481710	Sosnovskij, D.	1949		In:Flora Georgiae. 1st ed. Vol.5. Tbilisi. (Georg)		taxon
11481710	Borissova, A.G.	1952		Novye dlya kultury vidy espartzeta. Moscow, Leningrad.		taxon
11481711	Parsa,A.	1966		Flore de l'Iran:Vol.9. 2nd Suppl.to Vol.2.		taxon
11481714	Czerepanov,S.K.	1981		Plantae Vasculares, URSS. Leningrad.		taxon
11481714	Grossheim, A.A.	1952		Flora Kavkaza, Vol.5. Moscow,Leningrad. (Rus)		taxon
11481714	Grossheim, A.A.	1948		In:Flora URSS, Vol.13. Mosqua, Leningrad. (Rus)		taxon
11481714	Grossheim, A.A.	1929		Sci.Pap.Appl.Sect.Tiflis Bot.Gard.6:113-151. Die Esparsett..		taxon
11481714	Tamamshyan,S.G.	1954		Flora Azerbaidzhana, Vol 5. Baku. (Rus)		taxon
11481715	Czerepanov,S.K.	1981		Plantae Vasculares, URSS. Leningrad.		taxon
11481715	Nikitina, E.V.	1957		In:Flora Kirgizskoi SSR, Vol.7. Frunze. (Rus)		taxon
11481715	Korotkova, E.E.	1955		In:Flora Uzbekistanica, Vol.3. Taschkent. (Rus)		taxon
11481715	Grossheim, A.A.	1948		In:Flora URSS, Vol.13. Mosqua, Leningrad. (Rus)		taxon
11481715	Abdusalyamova, L.N.	1978		In:Flora Tadzhikskoi SSR,2nd ed., Vol.5. Leningrad. (Rus)		taxon
11481715	Sirjaev, G.I.	1926		Publ. Fac. Sci. Univ. Masaryk.,76:1-165. Onobrychis...,2		taxon
11481715	Kovalevskaja, S.S.	1981		In:Conspectus Florae Asiae Mediae, Vol.6. Taschkent. (Rus)		taxon
11481715	Borissova, A.G.	1952		Novye dlya kultury vidy espartzeta. Moscow, Leningrad.		taxon
11481715	Semiotrocheva, N.L.	1961		In:Flora Kazakhstana, Vol.5. Alma-Ata. (Rus)		taxon
11481715	Fedchenko,B.A. & Meffert,V.V.	1949		In: Flora Turkmenii Vol. 4. Ashkhabad. (Rus)		taxon
11481716	Czerepanov,S.K.	1981		Plantae Vasculares, URSS. Leningrad.		taxon
